timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
566.45,0.1664,-15.19,38.25,98.1,0.079,0.142,0.97,0.0164,N1
566.46,0.6227,14.81,32.65,98.0,0.088,0.153,0.966,0.0182,N1
566.47,1.114,5.57,32.77,98.1,0.087,0.144,0.979,0.0071,N1
566.48,1.2173,-20.28,37.13,98.6,0.078,0.144,0.975,0.0109,N1
566.49,0.9548,-20.14,32.38,98.1,0.079,0.155,0.984,0.001,N1
566.5,0.388,-23.21,32.97,98.4,0.084,0.153,0.971,0.0131,N1
566.51,0.0075,19.59,34.81,98.2,0.074,0.132,0.98,0.008,N1
566.52,-0.1615,-6.79,38.01,98.5,0.082,0.151,0.978,0.0074,N1
566.53,-0.2492,-10.66,31.41,98.1,0.081,0.15,0.978,0.0076,N1
566.54,-0.1943,-18.22,38.11,98.2,0.082,0.144,0.983,0.0035,N1
566.55,-0.0745,-2.91,25.9,98.4,0.085,0.151,0.984,0.001,N1
566.56,-0.0068,9.14,36.44,98.3,0.077,0.155,0.968,0.0165,N1
566.57,-0.0116,-16.38,35.0,98.0,0.085,0.151,0.978,0.0064,N1
566.58,-0.0138,-17.5,32.95,98.1,0.078,0.141,0.984,0.0026,N1
566.59,-0.003,-0.88,41.26,98.4,0.074,0.154,0.984,0.001,N1
566.6,0.0694,16.56,32.51,98.3,0.078,0.143,0.98,0.0062,N1
566.61,0.0738,-29.2,34.12,98.0,0.092,0.143,0.979,0.006,N1
566.62,0.1063,-8.0,32.83,98.3,0.085,0.155,0.989,0.0047,N1
566.63,0.1058,9.44,32.61,98.2,0.097,0.155,0.981,0.0025,N1
566.64,0.1482,12.01,23.61,98.3,0.08,0.149,0.985,0.0005,N1
566.65,0.1959,-40.66,26.09,98.3,0.078,0.152,0.976,0.0094,N1
566.66,0.2389,16.47,30.52,98.4,0.073,0.146,0.979,0.0079,N1
566.67,0.2812,28.16,27.75,98.2,0.076,0.155,0.976,0.0087,N1
566.68,0.3277,26.23,23.79,98.6,0.074,0.145,0.987,0.0005,N1
566.69,0.3858,-7.97,14.51,98.2,0.088,0.151,0.982,0.0023,N1
566.7,0.3231,31.35,33.07,98.2,0.077,0.146,0.978,0.0085,N1
566.71,0.3434,32.47,12.43,98.3,0.091,0.16,0.98,0.0027,N1
566.72,0.2994,-12.27,24.29,97.9,0.076,0.151,0.986,0.0008,N1
566.73,0.2738,-51.88,20.11,98.5,0.081,0.153,0.973,0.0116,N1
566.74,0.1882,-14.63,19.34,98.5,0.074,0.147,0.979,0.0069,N1
566.75,0.1887,26.91,18.23,98.2,0.082,0.153,0.98,0.0052,N1
566.76,0.1796,8.84,11.06,98.1,0.083,0.16,0.987,0.0034,N1
566.77,0.0935,8.71,21.9,98.4,0.081,0.142,0.985,0.0015,N1
566.78,0.0299,-26.45,23.06,98.3,0.084,0.146,0.974,0.0116,N1
566.79,0.0183,-26.01,10.65,98.5,0.075,0.153,0.986,0.0007,N1
566.8,0.0316,0.07,15.61,98.7,0.076,0.152,0.987,0.0019,N1
566.81,0.0264,15.2,22.07,98.2,0.086,0.146,0.985,0.001,N1
566.82,0.0017,16.21,16.26,98.1,0.08,0.146,0.981,0.0052,N1
566.83,0.0203,17.14,15.51,98.2,0.075,0.146,0.981,0.0056,N1
566.84,0.0201,-34.41,16.1,98.0,0.079,0.154,0.981,0.0035,N1
566.85,0.0125,-9.42,15.57,98.3,0.081,0.152,0.975,0.0102,N1
566.86,-0.0097,15.19,9.43,98.4,0.08,0.157,0.983,0.0016,N1
566.87,-0.0146,15.03,11.03,98.4,0.088,0.156,0.983,0.0003,N1
566.88,-0.0106,-6.24,11.66,98.1,0.078,0.151,0.978,0.0078,N1
566.89,-0.0225,10.88,16.57,98.2,0.075,0.149,0.981,0.0048,N1
566.9,-0.0359,-12.84,9.19,98.2,0.073,0.141,0.98,0.0068,N1
566.91,-0.0269,-13.16,5.78,98.4,0.081,0.157,0.98,0.0042,N1
566.92,-0.0135,-24.77,4.08,98.3,0.082,0.148,0.98,0.0054,N1
566.93,0.0078,-15.69,6.72,98.3,0.084,0.151,0.984,0.0013,N1
566.94,0.0117,2.64,10.99,98.4,0.069,0.153,0.974,0.0119,N1
566.95,-0.0245,-40.3,14.28,98.2,0.083,0.143,0.986,0.0001,N1
566.96,0.0035,13.59,5.65,98.3,0.085,0.152,0.977,0.0078,N1
566.97,0.0615,-8.16,8.54,98.1,0.073,0.143,0.979,0.0077,N1
566.98,0.1014,6.08,13.53,98.3,0.076,0.154,0.983,0.0023,N1
566.99,0.1231,-16.53,3.28,98.3,0.073,0.152,0.986,0.0,N1
567.0,0.1152,6.09,6.42,98.1,0.082,0.15,0.981,0.0042,N1
567.01,0.095,21.39,3.7,98.3,0.067,0.149,0.984,0.0029,N1
567.02,0.0814,-18.81,6.38,98.1,0.092,0.156,0.983,0.001,N1
567.03,0.0627,0.94,1.83,98.1,0.073,0.153,0.983,0.0022,N1
567.04,0.0272,-43.66,-5.34,98.0,0.085,0.151,0.981,0.0041,N1
567.05,0.0396,-1.5,0.72,98.2,0.078,0.143,0.99,0.0037,N1
567.06,-0.0205,-11.08,-2.97,98.4,0.082,0.148,0.982,0.0032,N1
567.07,-0.0474,-26.35,-4.86,98.3,0.086,0.147,0.992,0.0068,N1
567.08,-0.0165,16.72,-1.81,98.1,0.083,0.155,0.983,0.0019,N1
567.09,-0.0323,-1.41,2.05,98.3,0.072,0.151,0.985,0.0006,N1
567.1,-0.0542,-16.68,-6.02,98.2,0.079,0.147,0.988,0.0018,N1
567.11,-0.1342,-29.38,-1.89,98.3,0.077,0.148,0.973,0.013,N1
567.12,-0.1186,-25.06,-4.6,98.3,0.075,0.151,0.984,0.0017,N1
567.13,0.019,-4.68,-5.03,98.4,0.076,0.144,0.979,0.0077,N1
567.14,0.437,20.03,-9.04,98.2,0.087,0.152,0.978,0.0063,N1
567.15,0.9161,-8.02,-2.65,98.2,0.077,0.161,0.988,0.0039,N1
567.16,1.2346,-37.71,-9.86,98.1,0.081,0.145,0.98,0.0061,N1
567.17,1.0035,20.09,-6.49,98.1,0.089,0.148,0.986,0.0014,N1
567.18,0.4843,24.51,-5.75,98.0,0.082,0.152,0.984,0.0011,N1
567.19,0.0467,-23.55,-2.36,98.1,0.077,0.151,0.979,0.0064,N1
567.2,-0.2779,4.62,-18.75,98.2,0.077,0.146,0.975,0.0116,N1
567.21,-0.3253,-12.88,-7.96,98.2,0.085,0.153,0.985,0.0008,N1
567.22,-0.2817,-35.62,-14.87,98.2,0.082,0.147,0.977,0.0086,N1
567.23,-0.1335,-32.11,-16.28,98.2,0.09,0.148,0.976,0.0086,N1
567.24,-0.0523,-13.97,-13.54,98.2,0.082,0.152,0.979,0.0063,N1
567.25,-0.0427,1.38,-19.02,98.3,0.085,0.153,0.983,0.0014,N1
567.26,-0.0044,-17.46,-19.6,98.1,0.071,0.153,0.978,0.0077,N1
567.27,0.0014,5.92,-17.56,98.3,0.071,0.145,0.981,0.0062,N1
567.28,0.0084,-8.81,-29.06,98.3,0.088,0.157,0.973,0.0101,N1
567.29,0.0428,6.44,-17.83,98.0,0.076,0.155,0.97,0.0148,N1
567.3,0.0157,37.74,-20.49,98.1,0.082,0.147,0.986,0.0002,N1
567.31,0.04,14.42,-9.72,98.2,0.08,0.154,0.983,0.0018,N1
567.32,0.1062,9.01,-20.37,98.1,0.074,0.149,0.981,0.0046,N1
567.33,0.1387,-6.09,-17.67,98.1,0.081,0.147,0.97,0.016,N1
567.34,0.1964,40.17,-19.67,98.3,0.077,0.153,0.976,0.0089,N1
567.35,0.2264,-6.32,-22.25,98.0,0.087,0.158,0.975,0.0083,N1
567.36,0.2556,25.18,-16.51,98.3,0.082,0.152,0.98,0.0054,N1
567.37,0.2817,-12.68,-28.09,98.4,0.084,0.154,0.987,0.0021,N1
567.38,0.3158,-26.26,-25.67,98.3,0.072,0.147,0.981,0.0055,N1
567.39,0.2921,-19.5,-24.44,97.9,0.081,0.141,0.979,0.0077,N1
567.4,0.2782,8.29,-27.93,98.3,0.082,0.154,0.988,0.0035,N1
567.41,0.2612,-20.33,-27.46,98.2,0.067,0.15,0.978,0.0087,N1
567.42,0.1612,-0.19,-23.16,98.3,0.076,0.139,0.987,0.0,N1
567.43,0.145,1.5,-23.4,98.3,0.079,0.148,0.982,0.0042,N1
567.44,0.082,1.46,-30.33,98.3,0.075,0.139,0.981,0.0063,N1
567.45,0.0729,-9.51,-20.68,98.4,0.085,0.149,0.976,0.0093,N1
567.46,0.0362,-4.15,-29.79,98.2,0.078,0.145,0.97,0.016,N1
567.47,0.0111,34.81,-27.02,98.4,0.074,0.146,0.973,0.0135,N1
567.48,-0.0302,25.11,-26.87,98.1,0.077,0.15,0.981,0.0043,N1
567.49,-0.0262,0.56,-23.33,97.9,0.076,0.143,0.977,0.0097,N1
567.5,-0.0336,19.87,-26.25,98.2,0.077,0.153,0.985,0.0005,N1
567.51,-0.0734,-7.68,-24.6,98.0,0.078,0.155,0.986,0.0007,N1
567.52,-0.1151,-17.93,-35.4,98.2,0.082,0.16,0.974,0.0095,N1
567.53,-0.0537,27.75,-31.6,98.3,0.082,0.144,0.977,0.0089,N1
567.54,-0.0749,-11.15,-35.85,98.2,0.075,0.143,0.982,0.0047,N1
567.55,-0.0461,-10.49,-31.9,98.2,0.074,0.149,0.979,0.0068,N1
567.56,-0.0479,25.16,-30.62,98.2,0.074,0.153,0.982,0.0036,N1
567.57,-0.0529,-25.48,-26.31,98.4,0.084,0.145,0.99,0.0044,N1
567.58,-0.0505,-34.41,-39.58,98.2,0.074,0.15,0.976,0.0098,N1
567.59,-0.0224,-10.05,-29.15,98.0,0.077,0.162,0.973,0.0103,N1
567.6,-0.0442,14.34,-29.87,98.4,0.077,0.151,0.978,0.0075,N1
567.61,-0.0571,20.31,-32.91,98.5,0.077,0.153,0.979,0.0066,N1
567.62,-0.0295,17.12,-36.76,98.2,0.08,0.156,0.983,0.0015,N1
567.63,0.0122,-13.45,-43.64,98.2,0.081,0.154,0.986,0.0017,N1
567.64,-0.0022,-6.06,-33.61,98.3,0.081,0.156,0.978,0.0068,N1
567.65,0.0178,15.43,-38.12,98.4,0.079,0.157,0.975,0.0091,N1
567.66,0.0546,-13.42,-32.99,98.5,0.078,0.142,0.974,0.0122,N1
567.67,0.0714,25.43,-37.53,98.2,0.081,0.152,0.966,0.019,N1
567.68,0.1141,-6.5,-39.73,98.2,0.084,0.144,0.974,0.0121,N1
567.69,0.0769,-27.11,-41.41,98.2,0.087,0.149,0.975,0.0099,N1
567.7,0.0637,-7.03,-34.92,98.3,0.069,0.154,0.982,0.0033,N1
567.71,0.0133,-6.57,-36.33,98.3,0.081,0.151,0.977,0.008,N1
567.72,-0.0209,31.66,-24.56,98.4,0.073,0.154,0.987,0.0014,N1
567.73,-0.031,32.4,-42.67,98.0,0.078,0.148,0.979,0.0073,N1
567.74,-0.0251,-14.32,-33.43,98.1,0.089,0.156,0.974,0.0099,N1
567.75,-0.072,41.23,-41.74,98.3,0.08,0.152,0.979,0.0058,N1
567.76,-0.0462,-6.25,-33.63,98.5,0.081,0.159,0.988,0.0035,N1
567.77,-0.0928,10.43,-44.62,98.0,0.077,0.148,0.978,0.0079,N1
567.78,-0.0716,0.9,-34.1,98.2,0.075,0.147,0.985,0.0015,N1
567.79,-0.1137,-9.19,-41.2,98.4,0.08,0.157,0.981,0.0029,N1
567.8,-0.1684,16.61,-42.25,98.3,0.08,0.146,0.973,0.013,N1
567.81,-0.0031,-18.16,-47.04,98.5,0.085,0.136,0.977,0.0103,N1
567.82,0.4099,34.34,-47.76,97.9,0.086,0.15,0.978,0.0065,N1
567.83,0.8767,-15.42,-40.18,98.3,0.082,0.147,0.991,0.0048,N1
567.84,1.196,13.09,-44.29,98.4,0.084,0.145,0.985,0.0005,N1
567.85,1.0356,20.2,-40.42,98.1,0.083,0.151,0.969,0.0155,N1
567.86,0.5007,-23.86,-46.08,97.9,0.075,0.15,0.982,0.0035,N1
567.87,0.0437,11.76,-37.08,98.3,0.077,0.15,0.974,0.0119,N1
567.88,-0.2115,-26.37,-43.08,98.2,0.078,0.157,0.988,0.0031,N1
567.89,-0.335,8.48,-34.43,98.1,0.084,0.145,0.979,0.0063,N1
567.9,-0.2983,-13.0,-41.08,98.1,0.079,0.156,0.984,0.0004,N1
567.91,-0.1861,-18.77,-33.65,98.2,0.08,0.149,0.985,0.0005,N1
567.92,-0.0948,-7.27,-29.39,97.9,0.079,0.149,0.979,0.007,N1
567.93,-0.0563,-8.35,-43.1,98.1,0.085,0.147,0.986,0.0004,N1
567.94,-0.0241,-33.91,-36.0,98.4,0.087,0.145,0.979,0.0066,N1
567.95,-0.0263,-5.88,-48.75,98.3,0.078,0.148,0.972,0.0138,N1
567.96,0.0034,20.77,-45.98,98.1,0.076,0.152,0.978,0.0077,N1
567.97,0.0178,-15.59,-44.56,98.1,0.069,0.149,0.986,0.0005,N1
567.98,0.0383,2.84,-38.81,98.2,0.08,0.15,0.976,0.0091,N1
567.99,0.0347,7.42,-39.93,98.2,0.083,0.15,0.984,0.0015,N1
568.0,0.0545,9.88,-36.24,98.0,0.07,0.151,0.972,0.0135,N1
568.01,0.1318,35.4,-36.88,98.1,0.074,0.147,0.972,0.0136,N1
568.02,0.1743,34.84,-40.63,98.3,0.077,0.159,0.982,0.0026,N1
568.03,0.2712,9.47,-38.07,98.4,0.084,0.14,0.974,0.012,N1
568.04,0.2528,-27.4,-40.56,98.0,0.082,0.148,0.98,0.0057,N1
568.05,0.2785,-7.14,-37.49,98.2,0.083,0.158,0.986,0.0023,N1
568.06,0.3369,-1.2,-37.92,98.2,0.073,0.149,0.983,0.003,N1
568.07,0.277,34.01,-37.51,98.3,0.078,0.149,0.991,0.0052,N1
568.08,0.2766,-18.68,-30.92,98.0,0.069,0.146,0.984,0.003,N1
568.09,0.2745,-8.96,-36.41,98.3,0.082,0.157,0.982,0.0021,N1
568.1,0.1953,-18.45,-40.1,98.0,0.076,0.156,0.983,0.0019,N1
568.11,0.1256,4.35,-35.72,98.0,0.086,0.151,0.975,0.0096,N1
568.12,0.1091,-8.92,-35.93,98.2,0.085,0.147,0.978,0.0072,N1
568.13,0.0896,-2.3,-34.15,98.3,0.078,0.149,0.984,0.002,N1
568.14,0.0567,35.82,-34.31,98.2,0.071,0.156,0.982,0.0027,N1
568.15,-0.0,1.4,-36.61,98.0,0.08,0.146,0.976,0.0097,N1
568.16,0.0195,-1.66,-31.01,98.3,0.079,0.143,0.986,0.0008,N1
568.17,-0.0005,14.26,-37.11,98.5,0.078,0.148,0.981,0.0051,N1
568.18,-0.0307,-1.11,-34.56,98.2,0.086,0.145,0.978,0.0078,N1
568.19,-0.0207,5.45,-34.01,98.3,0.09,0.15,0.967,0.0177,N1
568.2,-0.0374,37.76,-32.51,98.0,0.08,0.147,0.988,0.0021,N1
568.21,-0.0497,7.39,-33.67,98.2,0.084,0.144,0.977,0.0087,N1
568.22,0.0046,33.91,-39.54,98.3,0.08,0.152,0.98,0.0052,N1
568.23,-0.0213,-26.08,-40.02,98.0,0.078,0.146,0.973,0.0126,N1
568.24,-0.0521,-44.48,-28.26,98.2,0.079,0.146,0.978,0.0085,N1
568.25,-0.034,13.15,-29.92,98.1,0.09,0.149,0.975,0.0095,N1
568.26,-0.0175,-2.41,-36.13,98.1,0.085,0.148,0.98,0.0053,N1
568.27,-0.0001,-26.91,-29.01,98.0,0.078,0.148,0.973,0.0124,N1
568.28,-0.0165,28.3,-22.15,98.0,0.072,0.153,0.976,0.0094,N1
568.29,-0.001,22.21,-24.94,98.1,0.08,0.152,0.983,0.0018,N1
568.3,-0.0379,0.89,-23.18,98.0,0.072,0.152,0.976,0.0092,N1
568.31,-0.0432,0.75,-15.55,98.2,0.084,0.152,0.985,0.0001,N1
568.32,0.0158,-46.86,-25.32,98.0,0.077,0.154,0.982,0.0024,N1
568.33,0.0151,-4.25,-25.29,98.3,0.071,0.157,0.978,0.0068,N1
568.34,0.1014,-0.8,-32.72,98.2,0.079,0.161,0.974,0.0093,N1
568.35,0.0953,15.04,-26.53,98.3,0.069,0.153,0.974,0.0117,N1
568.36,0.1001,-18.32,-27.71,98.0,0.084,0.152,0.98,0.0051,N1
568.37,0.1516,7.48,-27.07,98.1,0.08,0.145,0.98,0.0061,N1
568.38,0.0722,11.65,-11.83,97.9,0.086,0.146,0.989,0.003,N1
568.39,0.0867,8.16,-22.79,98.2,0.079,0.149,0.982,0.0039,N1
568.4,0.036,-4.74,-20.85,98.2,0.075,0.148,0.976,0.0099,N1
568.41,0.0286,25.77,-23.07,98.1,0.08,0.147,0.989,0.0034,N1
568.42,-0.0026,18.97,-22.46,98.2,0.088,0.151,0.978,0.0061,N1
568.43,-0.0036,15.98,-24.05,98.2,0.078,0.151,0.98,0.0057,N1
568.44,-0.025,-2.17,-18.32,98.1,0.072,0.151,0.972,0.0138,N1
568.45,-0.0117,-13.45,-17.74,98.2,0.076,0.146,0.982,0.0046,N1
568.46,0.0189,17.46,-16.62,98.0,0.071,0.152,0.981,0.0046,N1
568.47,-0.061,-3.44,-13.93,98.1,0.077,0.149,0.975,0.0106,N1
568.48,-0.1125,21.75,-14.12,98.2,0.085,0.154,0.978,0.0061,N1
568.49,0.0265,-11.94,-17.9,98.3,0.078,0.163,0.967,0.016,N1
568.5,0.4493,-23.53,-10.85,98.0,0.082,0.161,0.987,0.0033,N1
568.51,0.9357,1.58,-18.6,98.2,0.089,0.16,0.987,0.0036,N1
568.52,1.2647,51.66,-21.83,98.4,0.083,0.149,0.981,0.0046,N1
568.53,1.0212,-14.37,-6.77,98.2,0.078,0.147,0.975,0.011,N1
568.54,0.5383,-11.57,-21.37,98.1,0.081,0.143,0.978,0.0081,N1
568.55,0.0822,14.17,-15.02,98.1,0.08,0.145,0.979,0.007,N1
568.56,-0.1625,-3.89,-15.61,98.2,0.079,0.144,0.99,0.0032,N1
568.57,-0.2776,10.4,-9.89,98.4,0.078,0.146,0.979,0.0066,N1
568.58,-0.2509,26.86,-2.81,98.2,0.082,0.15,0.981,0.0041,N1
568.59,-0.1546,-3.19,-14.14,98.0,0.084,0.155,0.981,0.0035,N1
568.6,-0.0506,0.51,-7.8,98.0,0.077,0.141,0.979,0.0076,N1
568.61,0.0003,-22.04,-10.66,98.3,0.071,0.151,0.986,0.0005,N1
568.62,0.0101,9.98,-9.71,98.0,0.075,0.149,0.976,0.0095,N1
568.63,0.0003,49.11,-1.14,98.1,0.086,0.147,0.98,0.0055,N1
568.64,0.0386,9.44,-11.78,98.1,0.082,0.153,0.98,0.005,N1
568.65,0.0432,-7.82,-20.1,98.1,0.077,0.148,0.981,0.0049,N1
568.66,0.0776,-15.66,3.46,98.1,0.08,0.145,0.972,0.0142,N1
568.67,0.1106,1.98,-5.31,98.0,0.087,0.153,0.981,0.0037,N1
568.68,0.1452,4.69,-6.63,98.1,0.087,0.147,0.975,0.0101,N1
568.69,0.2033,-27.59,-2.02,98.3,0.071,0.149,0.982,0.0041,N1
568.7,0.2209,0.27,-3.61,98.1,0.08,0.158,0.982,0.002,N1
568.71,0.2885,-5.8,2.05,97.9,0.081,0.149,0.975,0.0105,N1
568.72,0.3253,-1.42,2.43,98.0,0.083,0.154,0.973,0.011,N1
568.73,0.3644,30.39,-6.67,98.2,0.075,0.158,0.978,0.007,N1
568.74,0.3471,14.93,13.98,98.4,0.084,0.147,0.975,0.01,N1
568.75,0.3319,9.12,5.91,98.0,0.071,0.143,0.979,0.0082,N1
568.76,0.3722,-2.06,10.95,98.1,0.074,0.155,0.975,0.0103,N1
568.77,0.3086,-3.48,-0.66,98.2,0.079,0.146,0.979,0.0072,N1
568.78,0.2211,28.72,3.5,97.9,0.078,0.145,0.977,0.0094,N1
568.79,0.2192,-21.39,2.24,98.2,0.081,0.149,0.992,0.006,N1
568.8,0.1425,-26.38,13.88,98.3,0.08,0.157,0.993,0.0081,N1
568.81,0.1264,0.11,10.31,98.1,0.085,0.146,0.984,0.0015,N1
568.82,0.1012,27.22,11.13,98.2,0.083,0.146,0.979,0.0064,N1
568.83,0.1023,-7.51,4.39,98.2,0.083,0.156,0.983,0.001,N1
568.84,0.0569,18.43,12.68,97.9,0.076,0.147,0.991,0.0048,N1
568.85,0.0597,-2.6,12.74,98.3,0.077,0.154,0.972,0.0128,N1
568.86,0.0527,48.47,8.23,98.1,0.08,0.156,0.982,0.0022,N1
568.87,0.0235,13.93,7.1,98.1,0.083,0.148,0.98,0.0053,N1
568.88,0.0092,-13.18,14.24,98.3,0.075,0.158,0.979,0.0052,N1
568.89,0.0276,-2.59,18.28,98.4,0.076,0.154,0.976,0.0092,N1
568.9,0.0165,2.12,19.0,98.1,0.073,0.144,0.975,0.0117,N1
568.91,0.017,10.84,11.4,98.2,0.092,0.157,0.982,0.0013,N1
568.92,-0.0179,18.16,15.78,97.8,0.081,0.151,0.981,0.0042,N1
568.93,0.0365,-5.53,8.04,98.0,0.077,0.144,0.987,0.0,N1
568.94,0.01,-5.03,24.65,98.1,0.084,0.146,0.98,0.0052,N1
568.95,0.0762,5.26,10.28,98.0,0.083,0.149,0.979,0.0064,N1
568.96,-0.0036,-4.12,21.32,98.5,0.08,0.151,0.975,0.0103,N1
568.97,0.0333,-32.41,29.61,98.0,0.084,0.153,0.984,0.0007,N1
568.98,0.0564,7.33,20.32,98.0,0.086,0.146,0.978,0.0077,N1
568.99,0.0626,-8.38,17.46,98.3,0.089,0.15,0.978,0.0062,N1
569.0,0.0787,-1.96,19.58,97.8,0.084,0.147,0.975,0.0105,N1
569.01,0.1317,-1.25,21.01,98.2,0.083,0.157,0.975,0.0085,N1
569.02,0.1252,10.61,21.66,98.1,0.082,0.151,0.983,0.0022,N1
569.03,0.166,-6.49,21.1,98.0,0.085,0.151,0.975,0.0097,N1
569.04,0.1765,-19.64,28.0,98.2,0.081,0.154,0.979,0.0053,N1
569.05,0.1864,-12.19,23.69,98.0,0.084,0.155,0.969,0.0156,N1
569.06,0.1555,43.51,25.56,98.1,0.083,0.149,0.979,0.0066,N1
569.07,0.0843,-12.26,24.65,98.0,0.082,0.147,0.982,0.0039,N1
569.08,0.1017,-0.68,18.54,97.9,0.084,0.146,0.982,0.0038,N1
569.09,0.0755,-23.8,26.36,98.1,0.086,0.151,0.983,0.002,N1
569.1,0.0728,-23.53,19.68,98.0,0.075,0.161,0.982,0.0023,N1
569.11,0.0622,-0.51,24.76,98.0,0.069,0.147,0.981,0.0053,N1
569.12,0.0371,9.53,30.87,98.0,0.084,0.149,0.987,0.0015,N1
569.13,0.0505,-3.26,24.9,98.0,0.088,0.158,0.977,0.006,N1
569.14,0.0075,17.64,36.35,98.1,0.077,0.157,0.986,0.0016,N1
569.15,-0.0022,-3.72,26.98,98.1,0.078,0.141,0.975,0.0115,N1
569.16,-0.0754,-7.92,35.76,97.9,0.082,0.153,0.992,0.007,N1
569.17,0.0664,-2.68,31.24,98.1,0.082,0.145,0.982,0.0044,N1
569.18,0.4574,30.52,36.63,98.0,0.08,0.147,0.975,0.0112,N1
569.19,0.9797,-43.82,28.68,98.1,0.071,0.149,0.982,0.0045,N1
569.2,1.2708,-8.34,32.78,98.3,0.08,0.147,0.976,0.0099,N1
569.21,1.0818,13.72,35.8,98.1,0.071,0.152,0.982,0.0039,N1
569.22,0.6189,-2.44,28.5,97.9,0.078,0.153,0.984,0.0014,N1
569.23,0.1429,20.79,35.32,98.3,0.082,0.145,0.982,0.0037,N1
569.24,-0.1048,28.48,41.47,98.0,0.075,0.15,0.988,0.0023,N1
569.25,-0.2224,-12.88,35.9,98.0,0.085,0.149,0.979,0.006,N1
569.26,-0.1928,47.4,33.28,97.8,0.082,0.15,0.979,0.006,N1
569.27,-0.104,4.96,36.08,97.9,0.084,0.147,0.987,0.0015,N1
569.28,-0.0215,-7.35,34.54,98.2,0.081,0.152,0.986,0.0012,N1
569.29,0.0383,-3.98,34.81,97.7,0.081,0.144,0.984,0.0027,N1
569.3,0.0731,4.92,36.57,98.1,0.083,0.149,0.97,0.0154,N1
569.31,0.0352,-2.19,35.67,97.9,0.078,0.145,0.994,0.0077,N1
569.32,0.0879,-23.77,37.25,98.3,0.078,0.151,0.988,0.0027,N1
569.33,0.0819,-10.92,40.0,98.5,0.077,0.16,0.985,0.0007,N1
569.34,0.1097,-6.81,32.43,98.2,0.084,0.153,0.981,0.0036,N1
569.35,0.1357,12.23,38.67,98.0,0.079,0.141,0.983,0.004,N1
569.36,0.1778,-4.69,36.23,97.8,0.083,0.14,0.974,0.0121,N1
569.37,0.2327,21.86,33.84,98.1,0.07,0.155,0.972,0.0133,N1
569.38,0.2802,-16.55,31.82,97.8,0.087,0.153,0.978,0.0064,N1
569.39,0.2896,24.57,47.99,98.3,0.086,0.158,0.98,0.0041,N1
569.4,0.3687,5.27,48.25,98.1,0.08,0.151,0.981,0.0045,N1
569.41,0.4261,-34.79,39.02,98.2,0.073,0.148,0.98,0.0057,N1
569.42,0.3707,2.57,42.76,98.1,0.083,0.151,0.98,0.0048,N1
569.43,0.3653,33.01,39.75,97.8,0.086,0.146,0.972,0.0136,N1
569.44,0.3543,5.57,39.52,97.9,0.077,0.147,0.981,0.0053,N1
569.45,0.3676,15.74,30.1,98.2,0.086,0.148,0.983,0.0026,N1
569.46,0.2929,-6.13,38.62,98.0,0.077,0.154,0.97,0.0147,N1
569.47,0.2405,-2.88,50.9,98.2,0.086,0.143,0.98,0.0057,N1
569.48,0.1934,24.38,42.35,98.1,0.079,0.156,0.979,0.0054,N1
569.49,0.1307,26.22,31.42,98.3,0.083,0.153,0.984,0.0002,N1
569.5,0.1445,-4.49,32.74,98.1,0.085,0.148,0.986,0.0005,N1
569.51,0.0995,5.05,38.53,98.1,0.085,0.141,0.987,0.0003,N1
569.52,0.054,-8.56,48.46,98.1,0.084,0.156,0.985,0.0009,N1
569.53,0.0688,-6.63,35.01,98.2,0.083,0.149,0.978,0.0071,N1
569.54,0.044,-33.68,39.09,97.9,0.085,0.146,0.978,0.0078,N1
569.55,0.0819,31.73,48.19,98.0,0.091,0.154,0.978,0.0057,N1
569.56,0.0738,1.38,38.29,98.1,0.091,0.152,0.991,0.0066,N1
569.57,0.0438,14.14,47.02,98.2,0.081,0.146,0.983,0.0032,N1
569.58,0.0513,-20.67,40.85,98.0,0.084,0.156,0.973,0.0112,N1
569.59,0.0606,-39.49,35.63,98.3,0.079,0.154,0.988,0.0028,N1
569.6,0.0039,-21.04,42.03,97.8,0.09,0.152,0.983,0.0008,N1
569.61,0.0534,12.46,39.87,98.0,0.073,0.155,0.985,0.0004,N1
569.62,0.0672,-15.25,37.24,98.0,0.084,0.137,0.983,0.0041,N1
569.63,0.0465,-27.75,37.65,97.9,0.073,0.153,0.976,0.0094,N1
569.64,0.089,11.89,41.35,98.0,0.08,0.145,0.982,0.0044,N1
569.65,0.0253,-3.7,38.73,98.1,0.087,0.157,0.982,0.0022,N1
569.66,0.0432,-11.86,31.84,98.1,0.077,0.151,0.975,0.0103,N1
569.67,0.075,-19.77,39.46,98.1,0.076,0.146,0.978,0.0086,N1
569.68,0.0843,7.43,29.95,97.8,0.095,0.142,0.979,0.0065,N1
569.69,0.09,8.6,30.75,98.1,0.081,0.148,0.974,0.0119,N1
569.7,0.1468,-12.9,38.21,98.1,0.084,0.156,0.985,0.001,N1
569.71,0.1928,4.62,35.79,98.0,0.077,0.159,0.981,0.0029,N1
569.72,0.2146,12.27,40.66,98.2,0.082,0.154,0.977,0.0076,N1
569.73,0.1252,27.72,34.52,98.3,0.076,0.138,0.99,0.0027,N1
569.74,0.1706,9.38,37.77,98.2,0.075,0.152,0.979,0.0067,N1
