timestamp_sec,ecg_mv,emg_uv,eog_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
428.9,0.1428,-17.48,4.27,89.5,0.08,0.151,0.987,0.0015,N2
428.91,0.0634,-8.96,0.64,89.4,0.079,0.151,0.982,0.0032,N2
428.92,0.0321,-4.31,4.78,89.9,0.084,0.141,0.979,0.007,N2
428.93,0.0423,-28.76,-6.74,89.5,0.083,0.153,0.981,0.0035,N2
428.94,0.0306,-9.58,3.42,89.7,0.083,0.16,0.975,0.0082,N2
428.95,0.0158,12.46,-0.24,89.7,0.077,0.145,0.983,0.0038,N2
428.96,-0.0395,24.26,8.57,89.7,0.088,0.143,0.977,0.0091,N2
428.97,-0.0055,13.92,-10.09,89.3,0.074,0.161,0.988,0.0035,N2
428.98,0.0137,22.19,6.01,89.6,0.073,0.152,0.976,0.0093,N2
428.99,0.0242,30.88,3.54,89.4,0.089,0.151,0.978,0.0064,N2
429.0,-0.0049,11.99,2.41,89.8,0.088,0.151,0.984,0.0009,N2
429.01,-0.0027,-24.99,-9.72,89.5,0.076,0.151,0.978,0.0074,N2
429.02,-0.0002,16.21,-11.9,89.7,0.092,0.143,0.973,0.0119,N2
429.03,-0.0429,-16.32,-9.5,89.3,0.08,0.153,0.976,0.009,N2
429.04,0.0143,14.78,20.18,89.3,0.08,0.149,0.981,0.0044,N2
429.05,0.0038,6.78,-2.85,89.5,0.072,0.15,0.979,0.0069,N2
429.06,-0.0145,-39.9,-4.8,89.4,0.08,0.152,0.979,0.0062,N2
429.07,-0.015,13.73,4.21,89.6,0.073,0.143,0.983,0.0038,N2
429.08,-0.0159,-7.14,-0.42,89.5,0.081,0.154,0.975,0.0099,N2
429.09,-0.0314,-35.17,-4.72,89.6,0.084,0.145,0.97,0.0155,N2
429.1,-0.0,-35.73,-3.69,89.5,0.088,0.148,0.971,0.0136,N2
429.11,0.01,-5.74,7.05,89.5,0.084,0.152,0.979,0.0058,N2
429.12,-0.0132,-18.19,0.24,89.9,0.079,0.142,0.983,0.004,N2
429.13,-0.0284,-10.07,-3.29,89.4,0.084,0.147,0.983,0.0021,N2
429.14,-0.0464,8.18,2.53,88.9,0.081,0.154,0.982,0.0022,N2
429.15,-0.0121,-7.12,4.74,89.0,0.078,0.146,0.979,0.0075,N2
429.16,-0.0193,-0.66,-7.13,89.1,0.085,0.147,0.977,0.0087,N2
429.17,-0.0596,7.18,0.99,89.2,0.09,0.15,0.976,0.0086,N2
429.18,-0.0144,16.2,0.95,89.0,0.073,0.154,0.989,0.0037,N2
429.19,-0.027,-8.05,-5.69,89.6,0.079,0.148,0.983,0.0025,N2
429.2,-0.0445,22.56,1.44,89.1,0.07,0.153,0.986,0.0,N2
429.21,-0.0304,2.1,-0.51,89.2,0.08,0.147,0.984,0.0014,N2
429.22,-0.006,-34.47,-1.06,89.4,0.082,0.15,0.979,0.0059,N2
429.23,0.0275,-3.0,2.92,89.5,0.087,0.148,0.979,0.0056,N2
429.24,0.0506,8.19,6.28,89.5,0.076,0.157,0.981,0.0037,N2
429.25,0.1117,-1.06,1.86,89.3,0.079,0.151,0.975,0.0104,N2
429.26,0.1464,6.67,-8.75,89.6,0.079,0.144,0.978,0.0081,N2
429.27,0.1483,5.5,0.5,89.2,0.084,0.155,0.983,0.0014,N2
429.28,0.1055,0.46,-4.18,88.6,0.081,0.155,0.983,0.002,N2
429.29,0.0544,-24.66,1.12,89.3,0.077,0.145,0.981,0.0059,N2
429.3,0.0146,1.61,-8.69,88.9,0.077,0.147,0.97,0.0162,N2
429.31,-0.0039,1.33,-4.72,89.2,0.086,0.157,0.984,0.0,N2
429.32,-0.0214,11.72,-9.43,89.3,0.082,0.142,0.969,0.0169,N2
429.33,-0.0034,-7.18,-3.33,89.0,0.08,0.142,0.983,0.0038,N2
429.34,-0.0153,-8.02,0.2,89.2,0.072,0.152,0.984,0.0018,N2
429.35,-0.0652,3.03,-5.52,89.1,0.076,0.155,0.976,0.0092,N2
429.36,-0.0142,40.18,-1.62,89.1,0.076,0.151,0.978,0.0074,N2
429.37,-0.0484,12.38,-1.6,89.0,0.093,0.144,0.983,0.0019,N2
429.38,-0.1058,-31.94,4.85,89.0,0.073,0.152,0.983,0.0031,N2
429.39,-0.1467,11.1,-0.16,89.0,0.071,0.149,0.982,0.0043,N2
429.4,0.1569,-20.12,-2.64,89.0,0.088,0.152,0.973,0.0115,N2
429.41,0.599,7.06,3.56,89.0,0.078,0.154,0.988,0.0032,N2
429.42,1.0483,9.54,4.54,88.9,0.081,0.152,0.986,0.001,N2
429.43,1.1629,-12.33,4.78,89.2,0.083,0.147,0.98,0.0052,N2
429.44,0.8041,-1.89,3.87,89.1,0.08,0.153,0.979,0.0054,N2
429.45,0.344,4.57,-4.53,89.1,0.079,0.152,0.985,0.0006,N2
429.46,-0.0916,8.18,-2.96,89.0,0.084,0.145,0.978,0.0082,N2
429.47,-0.3125,33.26,-5.58,89.0,0.083,0.152,0.982,0.0025,N2
429.48,-0.3405,8.28,-9.22,88.7,0.079,0.155,0.99,0.005,N2
429.49,-0.2505,37.51,-5.17,89.2,0.074,0.156,0.977,0.0079,N2
429.5,-0.1249,8.15,-3.05,88.9,0.087,0.158,0.981,0.0025,N2
429.51,-0.0687,-30.49,-2.74,89.1,0.074,0.157,0.986,0.0016,N2
429.52,-0.0292,-1.45,5.83,88.8,0.076,0.148,0.979,0.0071,N2
429.53,-0.0132,23.78,-1.47,89.1,0.082,0.149,0.982,0.0035,N2
429.54,-0.0645,13.02,-3.17,88.6,0.074,0.151,0.977,0.0091,N2
429.55,0.0069,30.83,-2.39,88.9,0.078,0.152,0.982,0.0033,N2
429.56,-0.0054,6.69,13.17,89.0,0.087,0.146,0.991,0.005,N2
429.57,0.028,-32.56,-2.41,89.1,0.083,0.149,0.977,0.0083,N2
429.58,0.0486,-19.67,4.68,88.7,0.074,0.156,0.983,0.0015,N2
429.59,0.0931,-21.42,5.5,88.9,0.082,0.144,0.979,0.0075,N2
429.6,0.1853,5.92,7.51,88.6,0.08,0.139,0.981,0.0059,N2
429.61,0.1911,-24.8,-1.55,88.4,0.079,0.154,0.981,0.0042,N2
429.62,0.2349,-15.43,-1.78,88.9,0.077,0.149,0.977,0.0083,N2
429.63,0.31,-0.43,0.85,89.0,0.078,0.142,0.987,0.0001,N2
429.64,0.3123,-9.68,2.6,88.9,0.082,0.14,0.974,0.0128,N2
429.65,0.3294,-21.24,0.48,88.9,0.081,0.144,0.983,0.0035,N2
429.66,0.2553,24.69,-0.21,88.7,0.082,0.158,0.986,0.0021,N2
429.67,0.2455,-26.87,4.07,88.7,0.085,0.155,0.984,0.0003,N2
429.68,0.2518,-10.2,5.13,89.1,0.079,0.153,0.975,0.0097,N2
429.69,0.1871,5.21,5.64,88.7,0.076,0.145,0.984,0.0027,N2
429.7,0.1451,0.4,-6.1,88.5,0.089,0.154,0.987,0.003,N2
429.71,0.0867,-11.22,0.7,88.9,0.084,0.156,0.976,0.0081,N2
429.72,0.0223,-11.52,4.01,88.8,0.069,0.153,0.971,0.0144,N2
429.73,0.0018,-3.91,12.88,88.7,0.082,0.153,0.979,0.0062,N2
429.74,0.0179,16.03,5.92,88.4,0.08,0.148,0.975,0.0103,N2
429.75,0.0011,-2.92,-0.8,88.5,0.074,0.148,0.987,0.0009,N2
429.76,-0.0364,4.44,1.65,88.4,0.077,0.151,0.978,0.0072,N2
429.77,-0.0285,7.1,-4.62,88.4,0.091,0.14,0.978,0.0077,N2
429.78,-0.0423,7.92,5.96,88.6,0.085,0.15,0.983,0.0015,N2
429.79,-0.0476,-15.97,1.77,88.5,0.081,0.151,0.977,0.0081,N2
429.8,-0.0404,-4.83,-0.45,88.4,0.083,0.143,0.978,0.008,N2
429.81,-0.0205,-25.8,-3.11,88.2,0.077,0.151,0.976,0.0091,N2
429.82,-0.0483,-0.37,-3.35,88.3,0.077,0.149,0.98,0.0059,N2
429.83,-0.0675,-1.82,-11.39,88.5,0.076,0.147,0.971,0.0153,N2
429.84,-0.0651,-32.96,1.61,88.3,0.086,0.156,0.982,0.0017,N2
429.85,-0.0713,-10.17,-5.79,88.5,0.078,0.142,0.979,0.0076,N2
429.86,-0.0178,11.31,3.7,88.4,0.088,0.156,0.981,0.0032,N2
429.87,-0.051,-10.84,-6.35,88.4,0.082,0.157,0.984,0.0004,N2
429.88,-0.0733,-22.98,3.39,88.6,0.074,0.16,0.972,0.0125,N2
429.89,-0.0383,-15.05,-5.88,88.2,0.073,0.146,0.989,0.0026,N2
429.9,-0.04,-46.55,-0.65,88.3,0.08,0.143,0.981,0.0056,N2
429.91,0.0015,-1.15,-4.15,88.2,0.083,0.15,0.977,0.0079,N2
429.92,-0.0806,-11.79,-1.68,88.3,0.085,0.146,0.984,0.002,N2
429.93,-0.0428,-27.81,-4.87,88.4,0.077,0.155,0.981,0.0042,N2
429.94,-0.0271,17.98,-0.26,88.3,0.084,0.147,0.974,0.0112,N2
429.95,-0.0199,10.54,1.48,88.8,0.076,0.154,0.975,0.0101,N2
429.96,-0.0636,12.46,10.51,88.3,0.079,0.153,0.978,0.0072,N2
429.97,-0.0692,-49.04,2.14,88.6,0.082,0.147,0.983,0.0028,N2
429.98,-0.0369,39.79,-6.63,88.3,0.083,0.15,0.972,0.0127,N2
429.99,-0.0374,-31.59,-7.19,88.4,0.09,0.153,0.979,0.0046,N2
430.0,-0.0204,-8.95,0.36,87.9,0.077,0.147,0.98,0.0059,N2
430.01,-0.0622,19.22,-8.38,88.3,0.085,0.152,0.984,0.0002,N2
430.02,-0.0082,-19.57,7.89,88.0,0.08,0.151,0.975,0.01,N2
430.03,0.0221,18.81,1.43,88.2,0.084,0.154,0.972,0.0127,N2
430.04,0.0714,27.68,2.79,88.0,0.082,0.146,0.977,0.0085,N2
430.05,0.0957,34.27,-1.83,88.3,0.088,0.146,0.97,0.015,N2
430.06,0.1294,-22.42,-2.26,88.4,0.074,0.143,0.985,0.002,N2
430.07,0.0657,-29.23,3.51,88.1,0.077,0.153,0.978,0.0071,N2
430.08,0.094,42.51,-0.55,88.1,0.072,0.151,0.978,0.0082,N2
430.09,0.0668,-8.94,-7.46,88.3,0.075,0.147,0.97,0.0158,N2
430.1,-0.0,11.8,0.69,88.5,0.088,0.145,0.976,0.0096,N2
430.11,0.005,6.21,-2.13,88.2,0.088,0.15,0.982,0.0026,N2
430.12,-0.0546,-55.04,-5.52,88.2,0.082,0.147,0.981,0.0042,N2
430.13,-0.0139,3.04,1.11,88.0,0.071,0.144,0.974,0.0126,N2
430.14,-0.0539,8.72,-1.04,88.1,0.078,0.143,0.986,0.0002,N2
430.15,-0.0255,12.96,-1.01,88.3,0.079,0.155,0.973,0.0115,N2
430.16,-0.068,1.63,-4.22,88.1,0.077,0.157,0.974,0.0104,N2
430.17,-0.0775,19.39,0.54,88.2,0.077,0.15,0.984,0.0014,N2
430.18,-0.1697,-0.77,-0.87,88.0,0.088,0.147,0.989,0.0037,N2
430.19,-0.0328,-3.49,-2.67,88.2,0.086,0.149,0.974,0.0105,N2
430.2,0.3487,37.78,4.51,88.0,0.072,0.149,0.976,0.0105,N2
430.21,0.8538,19.82,-11.3,87.9,0.077,0.152,0.976,0.0089,N2
430.22,1.1757,4.39,-3.65,88.1,0.08,0.143,0.977,0.0091,N2
430.23,1.0364,24.03,-2.49,88.3,0.078,0.153,0.973,0.0116,N2
430.24,0.551,-28.71,0.23,88.0,0.095,0.152,0.987,0.0027,N2
430.25,0.0795,-0.65,-0.46,88.3,0.078,0.152,0.979,0.0063,N2
430.26,-0.2045,22.29,-4.3,87.8,0.079,0.149,0.977,0.0081,N2
430.27,-0.3299,32.45,5.23,88.0,0.082,0.149,0.981,0.004,N2
430.28,-0.2842,-19.94,1.07,87.7,0.084,0.141,0.981,0.0058,N2
430.29,-0.1979,7.91,1.77,87.9,0.082,0.148,0.982,0.0037,N2
430.3,-0.0761,20.02,-3.61,88.0,0.075,0.15,0.986,0.0002,N2
430.31,-0.0452,19.36,-7.78,88.1,0.081,0.15,0.98,0.0049,N2
430.32,-0.0218,-15.11,3.23,87.5,0.078,0.152,0.985,0.0004,N2
430.33,-0.0118,-2.23,7.81,87.7,0.077,0.149,0.974,0.0115,N2
430.34,-0.0383,-0.96,10.82,88.0,0.091,0.155,0.979,0.0047,N2
430.35,-0.0084,12.04,4.66,87.8,0.081,0.153,0.978,0.0071,N2
430.36,0.0258,-16.12,0.38,88.0,0.085,0.145,0.968,0.0173,N2
430.37,0.0681,-1.62,5.01,87.7,0.077,0.142,0.971,0.0161,N2
430.38,0.0899,43.19,5.81,88.1,0.078,0.154,0.987,0.0016,N2
430.39,0.1658,-16.22,1.94,88.0,0.081,0.148,0.974,0.0115,N2
430.4,0.2105,-1.04,5.96,88.1,0.082,0.153,0.982,0.0032,N2
430.41,0.2439,1.38,-8.81,87.8,0.077,0.158,0.981,0.0035,N2
430.42,0.288,-1.9,1.94,88.0,0.081,0.148,0.974,0.0114,N2
430.43,0.3244,-30.48,0.05,87.6,0.081,0.143,0.984,0.002,N2
430.44,0.3307,10.4,0.81,87.7,0.07,0.156,0.992,0.0062,N2
430.45,0.3173,8.19,-2.31,88.1,0.083,0.142,0.978,0.008,N2
430.46,0.2986,-5.17,11.25,87.7,0.089,0.151,0.97,0.0145,N2
430.47,0.2777,-42.47,2.38,87.6,0.084,0.145,0.981,0.0048,N2
430.48,0.2451,-14.5,-1.16,87.5,0.082,0.153,0.978,0.0067,N2
430.49,0.141,11.91,0.15,87.5,0.087,0.148,0.984,0.0015,N2
430.5,0.1031,-2.91,2.37,87.8,0.086,0.135,0.979,0.008,N2
430.51,0.0857,-35.28,3.22,87.6,0.085,0.15,0.985,0.0001,N2
430.52,0.04,7.68,-7.66,87.6,0.082,0.147,0.983,0.0029,N2
430.53,0.0453,7.23,-2.15,87.5,0.083,0.16,0.98,0.0038,N2
430.54,0.0196,-37.07,-4.63,87.8,0.083,0.152,0.976,0.0083,N2
430.55,0.0046,-11.07,5.27,87.3,0.076,0.152,0.98,0.0052,N2
430.56,-0.0517,16.28,7.76,87.8,0.083,0.15,0.978,0.0067,N2
430.57,-0.0469,-7.46,-1.48,87.6,0.078,0.147,0.987,0.001,N2
430.58,0.0208,4.04,-0.12,87.8,0.085,0.152,0.982,0.0027,N2
430.59,-0.0095,7.58,4.5,87.4,0.083,0.151,0.982,0.0028,N2
430.6,0.0002,-16.35,4.17,87.4,0.077,0.151,0.977,0.0085,N2
430.61,0.0161,3.03,5.85,87.4,0.087,0.149,0.976,0.0087,N2
430.62,-0.0262,-0.76,-2.87,88.0,0.078,0.15,0.975,0.0104,N2
430.63,-0.0096,17.7,3.45,87.9,0.078,0.15,0.982,0.0032,N2
430.64,-0.0195,-0.73,-2.79,87.7,0.069,0.154,0.974,0.012,N2
430.65,-0.0022,8.13,-5.61,88.0,0.085,0.152,0.979,0.0059,N2
430.66,-0.0295,3.27,2.81,87.6,0.073,0.151,0.979,0.007,N2
430.67,-0.0099,4.54,-8.98,87.2,0.078,0.154,0.98,0.0054,N2
430.68,-0.0018,-35.16,-2.58,87.4,0.082,0.157,0.979,0.0055,N2
430.69,0.009,23.7,3.81,87.3,0.076,0.146,0.983,0.0028,N2
430.7,-0.0124,9.41,-14.12,87.5,0.085,0.134,0.977,0.0104,N2
430.71,-0.0243,-20.38,-6.29,87.7,0.072,0.152,0.978,0.0078,N2
430.72,-0.0188,-6.08,-3.06,87.4,0.077,0.152,0.973,0.0118,N2
430.73,0.0277,12.12,-5.43,87.8,0.078,0.145,0.977,0.0093,N2
430.74,-0.0075,-26.59,11.49,87.2,0.085,0.145,0.979,0.0063,N2
430.75,0.0111,-2.61,-4.57,87.4,0.088,0.153,0.982,0.0024,N2
430.76,0.0085,-1.09,5.7,87.5,0.08,0.141,0.988,0.001,N2
430.77,0.0113,-6.93,-2.43,87.5,0.086,0.154,0.983,0.001,N2
430.78,0.0238,-9.8,10.27,87.6,0.069,0.15,0.979,0.0072,N2
430.79,0.0063,-18.01,-1.34,87.3,0.077,0.147,0.975,0.0112,N2
430.8,-0.0058,-1.96,5.16,87.2,0.077,0.163,0.979,0.0046,N2
430.81,0.0166,-15.8,3.91,87.2,0.073,0.157,0.979,0.0056,N2
430.82,0.0292,-22.93,4.46,87.8,0.082,0.158,0.98,0.0037,N2
430.83,0.0634,-5.7,-4.52,87.2,0.082,0.15,0.991,0.006,N2
430.84,0.1208,1.54,4.19,87.1,0.075,0.144,0.979,0.008,N2
430.85,0.1662,-2.18,2.46,86.9,0.077,0.149,0.983,0.0031,N2
430.86,0.1352,-1.35,2.07,87.1,0.079,0.145,0.988,0.0015,N2
430.87,0.1879,-7.69,-0.34,87.5,0.079,0.15,0.979,0.0059,N2
430.88,0.1846,-9.28,-2.78,87.4,0.075,0.149,0.981,0.0049,N2
430.89,0.09,4.83,6.85,87.4,0.083,0.147,0.973,0.0127,N2
430.9,0.0558,12.08,-3.05,87.5,0.081,0.146,0.977,0.0093,N2
430.91,0.0373,0.23,-7.3,87.2,0.078,0.152,0.974,0.0111,N2
430.92,0.0077,-20.85,-3.78,87.4,0.077,0.151,0.993,0.0076,N2
430.93,0.05,0.19,0.75,87.4,0.087,0.156,0.981,0.0033,N2
430.94,-0.0039,3.49,3.33,87.2,0.071,0.151,0.979,0.0071,N2
430.95,0.0077,21.47,-0.59,87.4,0.076,0.145,0.981,0.0058,N2
430.96,0.052,18.05,-3.18,87.2,0.083,0.152,0.977,0.0078,N2
430.97,-0.0407,7.72,-3.94,87.2,0.086,0.15,0.982,0.0025,N2
430.98,-0.0647,15.34,-1.65,87.2,0.081,0.153,0.982,0.0029,N2
430.99,0.0269,-9.7,-0.98,87.2,0.074,0.154,0.977,0.0081,N2
431.0,0.4033,-16.57,0.62,87.3,0.083,0.145,0.981,0.0049,N2
431.01,0.879,-14.04,-0.08,87.4,0.083,0.151,0.971,0.0139,N2
431.02,1.2108,-2.53,1.36,87.1,0.089,0.148,0.971,0.0133,N2
431.03,1.1446,-23.11,3.92,87.3,0.086,0.153,0.972,0.0121,N2
431.04,0.7009,4.0,5.63,87.3,0.082,0.151,0.986,0.0009,N2
431.05,0.1914,36.26,2.43,87.3,0.082,0.149,0.981,0.0043,N2
431.06,-0.0445,29.12,2.3,87.2,0.083,0.146,0.977,0.0088,N2
431.07,-0.2594,-10.59,-3.53,87.3,0.083,0.145,0.978,0.0077,N2
431.08,-0.2305,-14.02,2.94,87.1,0.078,0.152,0.988,0.0026,N2
431.09,-0.1296,-3.33,-6.38,87.2,0.083,0.151,0.984,0.001,N2
431.1,-0.0496,11.07,2.1,87.3,0.086,0.145,0.984,0.0017,N2
431.11,0.0359,21.92,9.23,86.9,0.089,0.158,0.976,0.0072,N2
431.12,0.0609,17.36,0.25,87.4,0.086,0.15,0.983,0.0022,N2
431.13,0.0586,10.52,-2.07,86.8,0.081,0.153,0.971,0.0135,N2
431.14,0.0492,-11.32,-0.07,87.1,0.082,0.149,0.981,0.0042,N2
431.15,0.089,-6.06,3.04,86.9,0.083,0.152,0.977,0.008,N2
431.16,0.1133,-12.62,-0.06,87.0,0.079,0.149,0.986,0.0007,N2
431.17,0.1253,-15.36,-2.53,87.1,0.08,0.146,0.987,0.0006,N2
431.18,0.162,-14.92,-0.04,87.0,0.081,0.15,0.984,0.0013,N2
431.19,0.1937,-5.44,3.23,87.0,0.072,0.146,0.975,0.0115,N2
431.2,0.2413,5.28,2.86,87.1,0.081,0.161,0.99,0.0063,N2
431.21,0.2631,-5.86,0.76,86.9,0.076,0.146,0.986,0.0005,N2
431.22,0.3775,1.92,-2.5,87.1,0.08,0.147,0.975,0.0109,N2
431.23,0.372,-4.57,5.38,86.4,0.081,0.152,0.984,0.0014,N2
431.24,0.3698,-6.81,-1.35,87.0,0.08,0.143,0.979,0.0069,N2
431.25,0.4115,21.9,-11.96,86.6,0.078,0.144,0.983,0.0037,N2
431.26,0.3442,-21.18,-0.91,87.1,0.069,0.159,0.978,0.0068,N2
431.27,0.3103,1.87,-3.88,86.9,0.084,0.149,0.978,0.007,N2
431.28,0.2581,30.43,3.68,86.8,0.08,0.141,0.985,0.0014,N2
431.29,0.2372,8.61,-4.16,87.2,0.077,0.144,0.981,0.0054,N2
431.3,0.2353,-9.7,5.12,87.1,0.08,0.148,0.972,0.0135,N2
431.31,0.138,43.0,-6.77,86.8,0.073,0.147,0.976,0.0102,N2
431.32,0.1098,-35.34,-2.54,86.8,0.074,0.154,0.976,0.0095,N2
431.33,0.1301,5.94,4.11,86.7,0.078,0.147,0.981,0.0053,N2
431.34,0.0638,7.75,-6.4,87.0,0.081,0.149,0.979,0.0068,N2
431.35,0.0337,-15.72,-8.4,87.0,0.082,0.156,0.975,0.0096,N2
431.36,0.0933,-14.7,4.48,86.7,0.075,0.135,0.976,0.0116,N2
431.37,0.0331,-13.6,5.92,86.6,0.077,0.147,0.985,0.001,N2
431.38,0.0181,-39.14,-4.01,87.1,0.083,0.149,0.979,0.0067,N2
431.39,0.0337,-6.39,-10.46,87.2,0.089,0.161,0.976,0.0064,N2
431.4,0.0304,2.43,1.61,86.4,0.086,0.153,0.979,0.0052,N2
431.41,0.0086,3.46,-2.7,86.7,0.076,0.144,0.98,0.0065,N2
431.42,0.0543,-10.12,5.95,86.8,0.077,0.145,0.976,0.01,N2
431.43,0.0474,-19.95,-3.22,86.7,0.076,0.157,0.986,0.0009,N2
431.44,0.0636,-21.33,0.07,86.7,0.079,0.148,0.977,0.0088,N2
431.45,0.0461,-36.37,-1.67,86.7,0.077,0.15,0.981,0.0042,N2
431.46,0.052,24.99,4.33,86.8,0.082,0.148,0.98,0.005,N2
431.47,0.0222,-14.19,-1.41,86.6,0.072,0.159,0.99,0.0057,N2
431.48,0.0109,14.09,2.11,86.7,0.087,0.142,0.973,0.0123,N2
431.49,0.0496,-32.39,6.13,86.3,0.085,0.154,0.973,0.0115,N2
431.5,0.0562,-1.9,0.09,86.7,0.084,0.153,0.978,0.0064,N2
431.51,0.0476,5.08,-2.38,86.7,0.083,0.147,0.988,0.0022,N2
431.52,0.0244,23.32,10.61,86.3,0.082,0.149,0.983,0.0029,N2
431.53,0.0961,20.05,0.09,86.5,0.08,0.147,0.983,0.0027,N2
431.54,0.0187,30.09,3.26,86.8,0.084,0.147,0.978,0.0078,N2
431.55,0.0241,-15.02,-5.03,86.8,0.086,0.145,0.983,0.0023,N2
431.56,0.0424,-5.17,-12.18,86.6,0.087,0.143,0.985,0.0005,N2
431.57,0.0412,-22.91,3.48,86.6,0.077,0.153,0.978,0.0071,N2
431.58,0.0748,7.7,0.89,86.9,0.087,0.152,0.979,0.0052,N2
431.59,0.04,10.85,-1.63,86.8,0.075,0.151,0.979,0.0063,N2
431.6,0.0648,-33.86,1.72,86.4,0.083,0.146,0.979,0.0063,N2
431.61,0.0746,-15.95,13.14,86.7,0.075,0.153,0.975,0.0105,N2
431.62,0.0719,2.3,2.24,86.9,0.08,0.158,0.974,0.0103,N2
431.63,0.1529,25.12,1.58,86.2,0.089,0.152,0.989,0.0045,N2
431.64,0.1758,-15.65,9.94,86.3,0.076,0.149,0.979,0.0069,N2
431.65,0.1902,-3.2,4.85,86.1,0.075,0.141,0.983,0.0044,N2
431.66,0.2064,16.77,8.32,86.7,0.075,0.149,0.984,0.002,N2
431.67,0.1435,35.73,-6.86,86.8,0.088,0.147,0.98,0.005,N2
431.68,0.1761,9.76,9.76,86.6,0.082,0.149,0.982,0.0031,N2
431.69,0.1293,15.89,-2.82,86.5,0.076,0.154,0.979,0.006,N2
431.7,0.1141,68.41,-0.09,86.5,0.081,0.146,0.978,0.0083,N2
431.71,0.0997,32.47,-0.58,86.4,0.076,0.158,0.988,0.0032,N2
431.72,0.0458,1.07,0.85,86.4,0.079,0.144,0.978,0.008,N2
431.73,0.0834,-11.11,1.26,86.6,0.08,0.141,0.973,0.0136,N2
431.74,0.0559,-6.56,-9.19,86.5,0.072,0.149,0.974,0.0123,N2
431.75,0.0504,-7.28,-6.29,86.4,0.084,0.158,0.981,0.0032,N2
431.76,0.0113,6.08,-1.12,86.3,0.072,0.147,0.982,0.0043,N2
431.77,-0.0251,23.23,5.67,86.5,0.083,0.145,0.981,0.0051,N2
431.78,-0.0879,-10.51,6.74,86.3,0.085,0.151,0.982,0.0026,N2
431.79,0.0927,-17.07,0.85,86.3,0.085,0.144,0.979,0.0065,N2
431.8,0.5211,17.85,-2.05,86.3,0.081,0.159,0.982,0.002,N2
431.81,1.0196,13.44,-0.91,86.1,0.075,0.16,0.978,0.0065,N2
431.82,1.2953,8.7,13.81,86.4,0.073,0.145,0.984,0.0023,N2
431.83,1.0633,-11.55,7.35,86.3,0.075,0.147,0.98,0.006,N2
431.84,0.5699,6.69,0.45,86.4,0.08,0.15,0.983,0.0027,N2
431.85,0.139,-11.45,5.99,86.1,0.078,0.155,0.983,0.0023,N2
431.86,-0.1324,-24.07,2.48,86.6,0.086,0.156,0.975,0.0085,N2
431.87,-0.2513,-26.54,-6.08,86.5,0.084,0.152,0.98,0.005,N2
431.88,-0.2067,-9.4,1.6,86.0,0.083,0.152,0.973,0.0117,N2
431.89,-0.0805,9.67,-1.46,86.6,0.076,0.154,0.98,0.0051,N2
431.9,0.0016,-0.76,-2.04,86.4,0.077,0.155,0.98,0.0051,N2
431.91,0.0733,31.92,-2.27,86.4,0.088,0.153,0.983,0.0014,N2
431.92,0.0344,-1.61,-3.84,86.4,0.087,0.154,0.981,0.0036,N2
431.93,0.0603,-29.05,3.48,86.3,0.077,0.146,0.983,0.0031,N2
431.94,0.0574,6.71,5.2,86.5,0.08,0.148,0.983,0.0028,N2
431.95,0.0977,7.04,5.58,86.3,0.081,0.156,0.983,0.0019,N2
431.96,0.1376,8.72,8.17,86.1,0.079,0.152,0.978,0.0067,N2
431.97,0.1298,-8.52,0.48,86.3,0.083,0.152,0.973,0.0114,N2
431.98,0.1731,-4.3,5.75,86.2,0.086,0.161,0.991,0.0073,N2
431.99,0.2267,-7.04,1.03,86.6,0.076,0.146,0.981,0.0051,N2
432.0,0.2641,-37.32,5.43,86.5,0.083,0.155,0.983,0.0017,N2
432.01,0.3395,-3.31,-5.94,86.3,0.077,0.15,0.982,0.0038,N2
432.02,0.3596,10.26,5.5,86.2,0.081,0.147,0.984,0.0018,N2
432.03,0.3978,2.07,-1.56,86.4,0.084,0.156,0.985,0.0011,N2
432.04,0.3749,14.1,-3.65,86.2,0.085,0.145,0.977,0.0085,N2
432.05,0.3785,7.38,-3.2,86.0,0.079,0.156,0.978,0.0065,N2
432.06,0.3411,-12.06,1.11,86.5,0.083,0.143,0.976,0.0099,N2
432.07,0.2896,-4.92,0.35,86.5,0.079,0.154,0.973,0.0115,N2
432.08,0.277,-36.08,-2.77,86.1,0.085,0.15,0.972,0.0126,N2
432.09,0.2238,38.38,3.4,86.1,0.077,0.146,0.99,0.0033,N2
432.1,0.1218,2.39,-2.34,86.4,0.08,0.152,0.981,0.0042,N2
432.11,0.1408,-22.85,-2.75,86.0,0.08,0.154,0.988,0.0029,N2
432.12,0.1099,43.28,-2.8,86.1,0.076,0.149,0.974,0.0121,N2
432.13,0.0768,10.61,-2.3,86.5,0.083,0.155,0.984,0.0008,N2
432.14,0.0543,15.66,3.88,85.9,0.077,0.145,0.973,0.0137,N2
432.15,0.0473,15.56,0.69,86.1,0.076,0.151,0.976,0.0099,N2
432.16,0.0168,-24.2,-5.85,86.1,0.081,0.149,0.979,0.0064,N2
432.17,0.0611,-6.35,-2.69,86.0,0.085,0.144,0.981,0.005,N2
432.18,0.0563,12.55,9.16,86.4,0.079,0.145,0.979,0.0077,N2
432.19,0.0163,28.53,-7.21,86.0,0.081,0.154,0.977,0.0072,N2
